student_id,is_male,age_group,study_hours_per_day,sleep_hours,gaming_hours,social_media_hours,attendance_percentage,stress_level,focus_score,Previous_Grades,is_passing,final_grade
1207,1,15-17,9.10000038146973,7.53999996185303,3.96000003814697,4.57000017166138,94.8000030517578,7,94,0,1,C
1208,0,21-23,1.12999999523163,9.86999988555908,5.6399998664856,3.92000007629395,49.4799995422363,4,61,0,1,B
1209,0,18-20,5.51000022888184,4.3600001335144,3.75999999046326,3.41000008583069,50.9199981689453,1,61,0,1,D
1210,0,21-23,3.98000001907349,5.51000022888184,2.02999997138977,7.94999980926514,69.4700012207031,8,60,65.1999969482422,0,F
1211,0,24-26,9.65999984741211,3.17000007629395,1.05999994277954,3.5699999332428,88.25,4,76,63,1,B
1212,1,24-26,8.03999996185303,4.61999988555908,0.109999999403954,0.860000014305115,52.3499984741211,5,41,0,0,F
1213,0,18-20,1.6599999666214,8.46000003814697,5.53000020980835,0.270000010728836,92,5,86,64.8000030517578,1,D
1214,1,21-23,9.3100004196167,7.59999990463257,2.84999990463257,6.38000011444092,45.7000007629395,7,36,0,0,F
1215,0,18-20,2.50999999046326,8.48999977111816,0.0299999993294477,0.0799999982118607,71.1600036621094,4,65,58.0999984741211,1,C
1216,0,21-23,1.30999994277954,5.98000001907349,5.51999998092651,7.34000015258789,58.6300010681152,1,60,0,0,F
1217,0,21-23,5.65000009536743,8.14999961853027,5.94999980926514,1.66999995708466,49.9099998474121,9,39,77,1,D
1218,0,18-20,7.5,7.19999980926514,5.76000022888184,7.05000019073486,56.3400001525879,1,50,52,0,F
1219,0,21-23,7.30000019073486,5.30000019073486,0.5,6.34999990463257,86.75,3,81,0,1,D
1220,1,18-20,5.57000017166138,5.8899998664856,1.5900000333786,1.67999994754791,42.0499992370605,7,51,81.1999969482422,1,C
1221,1,24-26,5.17999982833862,6.78999996185303,0.850000023841858,6.69000005722046,99.0899963378906,1,32,0,1,D
1222,0,24-26,9.71000003814697,9.69999980926514,0.709999978542328,2.5699999332428,83.1800003051758,3,55,0,1,D
1223,1,18-20,8.30000019073486,9.52000045776367,4.23999977111816,1.66999995708466,58.4300003051758,1,87,0,1,A
1224,1,27-29,7.1399998664856,9.90999984741211,1.80999994277954,1.72000002861023,62.7900009155273,1,51,0,1,D
1225,1,15-17,2.34999990463257,3.10999989509583,1.16999995708466,6.98999977111816,64.3199996948242,3,84,75.1999969482422,1,D
1226,0,18-20,8.28999996185303,8.02000045776367,4.6100001335144,0.119999997317791,41.3800010681152,3,74,0,1,D
1227,1,21-23,7.61999988555908,9.26000022888184,4.8899998664856,5.92000007629395,44.439998626709,10,81,58.9000015258789,1,D
1228,0,27-29,9.92000007629395,8.17000007629395,5.19000005722046,6.42000007629395,59.6699981689453,4,59,57.2999992370605,1,B
1231,1,21-23,9.80000019073486,6.1100001335144,0.159999996423721,7.23999977111816,53.75,7,43,0,1,A
1232,0,24-26,4.8899998664856,8,1.8400000333786,4.34999990463257,60.0800018310547,6,96,0,0,F
1234,0,27-29,9.77000045776367,8.89999961853027,1.48000001907349,5.59999990463257,90.8499984741211,4,32,0,1,D
1235,0,21-23,5.69999980926514,8.10000038146973,5.55999994277954,7.69000005722046,89.5199966430664,3,59,79.5,1,C
1236,0,27-29,7.1399998664856,4.11999988555908,5.42000007629395,3.35999989509583,89.6900024414063,4,95,0,1,D
1237,1,21-23,0.689999997615814,9.55000019073486,3.94000005722046,4.46999979019165,78.3000030517578,10,57,0,1,A
1238,0,15-17,5.44000005722046,4.48999977111816,5.26999998092651,3.74000000953674,71.9100036621094,2,67,0,1,A
1239,1,18-20,2.9300000667572,5.5,3.20000004768372,2.52999997138977,89.7399978637695,8,44,61,1,C
1240,1,21-23,1.75,6,0.550000011920929,7.53999996185303,60.8600006103516,1,63,0,1,C
1242,1,24-26,0.870000004768372,7.90999984741211,0.730000019073486,7.44999980926514,92.1999969482422,7,49,49.4000015258789,1,A
1243,1,21-23,9.10000038146973,9.72999954223633,4.8899998664856,7.92999982833862,46.3300018310547,3,35,0,1,C
1246,1,15-17,2.91000008583069,4.42999982833862,1.96000003814697,0.310000002384186,82.9599990844727,9,99,0,1,B
1247,0,21-23,2.23000001907349,7.71000003814697,4.34000015258789,4.32999992370605,74.4400024414063,3,45,49.5999984741211,1,D
1248,1,21-23,2.8199999332428,4.48999977111816,1.54999995231628,4.30999994277954,48.3499984741211,2,35,0,1,D
1249,1,27-29,2.71000003814697,9.07999992370605,0.370000004768372,4.84000015258789,99.6800003051758,2,63,69.3000030517578,1,B
1250,1,18-20,8.71000003814697,9.88000011444092,0.0599999986588955,0.46000000834465,59.0800018310547,10,92,70.3000030517578,1,D
1251,1,27-29,7.98000001907349,5.21999979019165,0.839999973773956,2.3199999332428,43.7799987792969,2,51,0,1,C
1252,1,24-26,8.60000038146973,8.18000030517578,3.79999995231628,3.98000001907349,65.9199981689453,1,37,64.8000030517578,1,D
1253,1,18-20,7.48000001907349,6.73000001907349,3.44000005722046,4.1100001335144,43.9099998474121,6,57,0,1,A
1254,0,24-26,6.6100001335144,5.51000022888184,3.52999997138977,7.57000017166138,70.3499984741211,8,55,56.5,1,B
1255,0,27-29,5.51000022888184,4.34000015258789,1.20000004768372,7.71999979019165,64.870002746582,8,90,0,1,C
1256,0,24-26,3.01999998092651,8.02999973297119,3.47000002861023,7.11999988555908,83.0400009155273,9,83,0,0,F
1257,0,21-23,7.19999980926514,4.1100001335144,3.42000007629395,2,68.8499984741211,8,84,78.3000030517578,1,C
1258,1,27-29,1.79999995231628,4.96000003814697,5.82000017166138,5.13000011444092,81.2900009155273,9,67,0,1,C
1259,0,18-20,5.3600001335144,9.4399995803833,2.23000001907349,2.19000005722046,57.7400016784668,6,35,65.1999969482422,1,C
1260,0,27-29,2.35999989509583,6.55999994277954,3.85999989509583,7.6100001335144,50,9,36,82.0999984741211,1,B
1261,1,27-29,5.30000019073486,8.97999954223633,4.94000005722046,4.05000019073486,79.9000015258789,9,99,0,1,B
1262,1,18-20,3.28999996185303,8.36999988555908,2.47000002861023,6.63000011444092,87.9000015258789,2,43,99,1,C
1263,0,27-29,1.00999999046326,5.63000011444092,1.57000005245209,3.14000010490417,64.4599990844727,9,41,0,1,B
1264,0,18-20,5.28999996185303,4.53000020980835,4.96999979019165,3.04999995231628,40.9599990844727,7,80,60.9000015258789,0,F
1265,0,18-20,2.23000001907349,3.70000004768372,2.21000003814697,0.270000010728836,61.310001373291,1,42,0,0,F
1266,1,18-20,2.02999997138977,9.72000026702881,5.34999990463257,3.6800000667572,43.3800010681152,4,44,62.4000015258789,1,D
1267,1,18-20,4.15000009536743,5.26999998092651,5.6100001335144,5.15000009536743,86.4499969482422,10,76,74.9000015258789,1,A
1268,0,24-26,3.94000005722046,7.71000003814697,1.44000005722046,1.03999996185303,43.0499992370605,10,70,57.9000015258789,1,C
1269,0,27-29,8.73999977111816,8.10999965667725,4.61999988555908,1.48000001907349,47.8199996948242,10,61,71.6999969482422,1,B
1270,1,27-29,5.8600001335144,4.38000011444092,1.55999994277954,7.76999998092651,69.6399993896484,10,81,59.5999984741211,1,B
1271,1,21-23,8.61999988555908,7.8600001335144,2.19000005722046,5.84999990463257,62.9500007629395,10,42,82.5,1,D
1272,0,18-20,1.88999998569489,3.0699999332428,5.30999994277954,7.26999998092651,89.2300033569336,6,36,65.1999969482422,1,D
1273,0,27-29,3.89000010490417,5.92999982833862,1.78999996185303,3.80999994277954,89.6600036621094,5,91,38.7000007629395,1,A
1274,1,24-26,5.78000020980835,5.44999980926514,1,1.42999994754791,55.0499992370605,6,37,65.1999969482422,1,D
1275,0,24-26,1.95000004768372,9.52999973297119,1.29999995231628,1.33000004291534,89.6699981689453,10,57,50.4000015258789,1,C
1276,0,21-23,1.72000002861023,9.89999961853027,3.27999997138977,4.32999992370605,46,4,59,86.0999984741211,1,B
1277,0,21-23,6.78000020980835,5.01999998092651,3.41000008583069,5.71999979019165,72.9000015258789,9,92,0,1,D
1278,1,24-26,6.71000003814697,7.26999998092651,5.75,7.32999992370605,55.2099990844727,2,95,61,1,C
1279,1,21-23,2.72000002861023,8.22000026702881,0.790000021457672,3.25999999046326,99.870002746582,7,98,0,1,A
1280,0,24-26,2.66000008583069,4.34000015258789,5.82999992370605,2.59999990463257,88.8499984741211,9,43,0,1,D
1281,1,27-29,7.57999992370605,7.80999994277954,5.67000007629395,7.48000001907349,52.7299995422363,2,78,0,1,A
1282,0,27-29,1.61000001430511,4.80000019073486,3.3199999332428,3.63000011444092,57.2799987792969,3,41,51.7000007629395,1,A
1283,0,24-26,9.27000045776367,4.17999982833862,2.32999992370605,4.15999984741211,81.7200012207031,9,33,50.2999992370605,1,D
1284,1,27-29,9.47000026702881,8.94999980926514,1.38999998569489,3.58999991416931,93.0800018310547,5,91,0,1,D
1285,0,24-26,8.77000045776367,6.51999998092651,4.8899998664856,6.15000009536743,73.9499969482422,1,61,57.5999984741211,1,D
1286,0,18-20,2.5,5.07999992370605,5.23000001907349,0.569999992847443,77.3899993896484,8,86,0,1,D
1287,0,24-26,0.660000026226044,5.82999992370605,5.71000003814697,6.69000005722046,49.5099983215332,6,76,69.5999984741211,1,B
1288,1,15-17,9.39999961853027,5.8899998664856,5.46000003814697,3.14000010490417,97.1900024414063,2,68,0,1,D
1290,1,27-29,3.45000004768372,9.21000003814697,4.98999977111816,2.40000009536743,58.7400016784668,1,45,66.3000030517578,1,B
1291,0,27-29,2.99000000953674,6.32999992370605,4.26000022888184,3.75999999046326,44.6300010681152,9,76,53.4000015258789,0,F
1292,0,27-29,2.8199999332428,5.26000022888184,1.48000001907349,3.38000011444092,52.5299987792969,3,57,0,1,D
1293,1,27-29,7.48000001907349,8.09000015258789,1.28999996185303,6.40999984741211,81.5299987792969,8,94,0,1,A
1294,0,18-20,9.11999988555908,9.34000015258789,0.730000019073486,5.36999988555908,71.6900024414063,10,66,53.2999992370605,0,F
1296,1,21-23,6.90000009536743,8.57999992370605,2.8199999332428,5.71000003814697,68.6600036621094,6,46,0,1,D
1297,1,24-26,3.23000001907349,6.90000009536743,2.15000009536743,7.67000007629395,77.1699981689453,2,58,0,1,D
1298,0,21-23,5.69999980926514,9.06999969482422,4.19999980926514,3.8199999332428,75.7900009155273,9,79,0,1,D
1299,1,24-26,2.75,6.59999990463257,1.10000002384186,5.21000003814697,84.7799987792969,2,96,0,1,A
1300,1,24-26,1.55999994277954,9.03999996185303,3.23000001907349,5.46999979019165,66.7600021362305,2,67,59.0999984741211,1,A
1301,0,15-17,1.63999998569489,6.88000011444092,4.3899998664856,6.8600001335144,78.5500030517578,1,34,0,1,B
1302,0,27-29,6.23999977111816,4.01000022888184,1.76999998092651,2.30999994277954,66.9400024414063,5,68,74.3000030517578,1,D
1304,1,24-26,9.75,7.34000015258789,0.400000005960464,3.99000000953674,97.5699996948242,4,81,70.5,0,F
1305,1,21-23,9.96000003814697,7.1399998664856,5.76999998092651,0.129999995231628,56.4300003051758,8,87,92.0999984741211,1,B
1306,1,18-20,1.91999995708466,4.46999979019165,1.28999996185303,1.22000002861023,87.0100021362305,3,94,0,1,D
1307,0,27-29,4.55999994277954,8.94999980926514,5.09000015258789,6.71000003814697,86.0500030517578,7,99,0,0,F
1308,0,24-26,7.80000019073486,9.06999969482422,3.41000008583069,2.15000009536743,70.129997253418,6,81,75.3000030517578,1,A
1309,1,24-26,9.56999969482422,8.63000011444092,0.629999995231628,2.38000011444092,70.9899978637695,8,72,68.6999969482422,1,A
1310,1,21-23,8.97000026702881,9.5600004196167,2.80999994277954,5.88000011444092,45.4500007629395,5,63,69.9000015258789,1,B
1311,0,27-29,2.92000007629395,6.55000019073486,2.78999996185303,5.48999977111816,66.4100036621094,4,85,79.0999984741211,1,D
1312,0,21-23,1.30999994277954,7.92000007629395,2.76999998092651,3.59999990463257,96.7699966430664,2,95,54.2000007629395,1,B
1313,1,15-17,3.24000000953674,9.32999992370605,3.5,5.84000015258789,85.3499984741211,3,81,0,1,D
1314,0,21-23,4.65000009536743,6.19000005722046,4.80000019073486,4.88000011444092,58.5699996948242,9,59,61.4000015258789,1,C
1315,1,21-23,3.92000007629395,7.32999992370605,3.28999996185303,1.46000003814697,50.0499992370605,2,46,0,1,A
1316,0,24-26,7.84999990463257,6.59000015258789,4.17999982833862,2.21000003814697,51.2000007629395,9,95,65.1999969482422,0,F
1317,0,18-20,2.95000004768372,9.88000011444092,1.11000001430511,0.509999990463257,47.9000015258789,3,77,0,1,C
1318,0,21-23,8.65999984741211,6.05999994277954,3.22000002861023,5.28999996185303,95.629997253418,8,61,0,1,B
1319,1,21-23,2.64000010490417,5.21999979019165,0.589999973773956,0.439999997615814,80.3099975585938,8,47,44.2000007629395,0,F
1320,1,24-26,3.9300000667572,7.40999984741211,5.15999984741211,5.94000005722046,86.9700012207031,4,72,51.9000015258789,1,D
1321,0,15-17,4.75,4.96000003814697,4.40999984741211,4.26000022888184,48.3899993896484,6,39,52.2999992370605,1,C
1322,1,21-23,3.26999998092651,9,2.28999996185303,3.50999999046326,80.9300003051758,1,82,0,1,D
1323,0,21-23,7.78000020980835,9.25,1.05999994277954,4.76999998092651,88.4400024414063,7,51,44.7999992370605,0,F
1326,0,21-23,9.64999961853027,3.60999989509583,3.72000002861023,5.71000003814697,84.879997253418,2,62,106.599998474121,1,B
1327,0,24-26,8.67000007629395,4.78999996185303,4.15999984741211,5.09000015258789,53.3400001525879,5,35,0,1,D
1329,1,24-26,5.34000015258789,8.30000019073486,5.53000020980835,6.6399998664856,70.0699996948242,5,53,0,1,A
1330,1,24-26,2.54999995231628,4.26000022888184,2.3199999332428,7.78999996185303,77.5899963378906,4,42,59.2999992370605,1,D
1331,1,18-20,6.13000011444092,3.54999995231628,1.62999999523163,4.90000009536743,56.2099990844727,1,34,0,1,D
1332,1,24-26,9.55000019073486,4.15000009536743,0.959999978542328,5.69999980926514,80.2699966430664,1,69,0,0,F
1333,0,21-23,1.26999998092651,5.6399998664856,0.409999996423721,4.07000017166138,89.2900009155273,10,90,83.1999969482422,1,B
1334,0,24-26,7.65000009536743,5.96000003814697,5.01999998092651,3.21000003814697,99.0100021362305,2,37,0,1,D
1335,0,24-26,8.76000022888184,9.28999996185303,5.44000005722046,6.8899998664856,82.5199966430664,6,47,81,1,C
1336,0,18-20,9.86999988555908,4.96000003814697,5.1399998664856,1.55999994277954,91.1399993896484,9,60,65.1999969482422,1,D
1337,0,18-20,3.6800000667572,8.02000045776367,2.22000002861023,5.51999998092651,53.5699996948242,2,67,0,1,C
1338,0,24-26,3.88000011444092,9.26000022888184,4.32000017166138,1.10000002384186,52.6500015258789,4,91,0,1,A
1339,1,24-26,2.6800000667572,9,0.860000014305115,6.13000011444092,97.4000015258789,6,35,54.5999984741211,1,C
1340,0,27-29,8,4.3899998664856,4.34000015258789,1.87999999523163,83.129997253418,4,47,34.5,1,A
1341,1,21-23,1.83000004291534,4.96000003814697,2.14000010490417,4.8600001335144,46.9099998474121,1,97,0,1,A
1342,0,18-20,3.03999996185303,3.38000011444092,1.95000004768372,1.11000001430511,65.4599990844727,10,92,66.9000015258789,1,D
1343,1,21-23,3.29999995231628,6.38000011444092,4.8600001335144,0,73.6600036621094,8,93,63.9000015258789,1,A
1344,0,18-20,4.05999994277954,5.84000015258789,4.25,5.92999982833862,53.6100006103516,6,92,65.1999969482422,1,C
1345,0,27-29,4.51000022888184,6.82000017166138,4.21000003814697,7,59.9599990844727,4,85,0,1,A
1346,0,18-20,5.80999994277954,6.21000003814697,4.03000020980835,6.40000009536743,71.6800003051758,3,83,0,1,B
1347,0,27-29,9.51000022888184,8.14999961853027,3.27999997138977,1.05999994277954,76.8499984741211,10,69,94.4000015258789,1,C
1348,0,15-17,2.84999990463257,7.69000005722046,1.01999998092651,1.87999999523163,44.0800018310547,7,99,0,1,C
1349,1,27-29,7.90000009536743,6,1.54999995231628,6.59999990463257,51.2099990844727,8,38,73.8000030517578,1,B
1350,1,27-29,6.92999982833862,3.25999999046326,3.44000005722046,0.129999995231628,69.5299987792969,3,70,0,1,D
1351,0,27-29,1.60000002384186,5.40999984741211,4.69000005722046,4.23000001907349,48.5,5,85,50.7000007629395,0,F
1352,1,27-29,8.19999980926514,5.26999998092651,3.83999991416931,6.69000005722046,46.9099998474121,9,33,50.2999992370605,1,A
1353,1,18-20,1.36000001430511,3.63000011444092,2.36999988555908,1.55999994277954,61.1199989318848,7,50,0,1,A
1354,0,21-23,7.51999998092651,5.13000011444092,3.73000001907349,1.14999997615814,63.1699981689453,10,93,65.9000015258789,0,F
1355,1,24-26,7.30000019073486,9.90999984741211,1.96000003814697,1.45000004768372,67.1800003051758,3,82,68.1999969482422,1,C
1356,1,24-26,7.05000019073486,8.75,3.54999995231628,6.03999996185303,58.3899993896484,4,77,0,1,D
1357,1,21-23,3.13000011444092,8.60999965667725,4.65000009536743,7.71999979019165,62.7299995422363,2,50,0,1,C
1358,1,18-20,5.94999980926514,8.89999961853027,0.939999997615814,1.69000005722046,65.6699981689453,7,34,0,1,D
1359,0,21-23,7.73000001907349,9.0600004196167,0.409999996423721,0.870000004768372,82.6800003051758,4,46,79.0999984741211,1,B
1360,0,21-23,6.55999994277954,5.28000020980835,2.41000008583069,2.17000007629395,82.7099990844727,9,84,59.4000015258789,0,F
1362,1,15-17,7.03000020980835,5.3600001335144,0.699999988079071,0.0399999991059303,57.3800010681152,1,82,0,0,F
1363,0,15-17,3.10999989509583,8.72999954223633,5.96999979019165,3.59999990463257,67.3600006103516,7,46,0,1,C
1364,1,27-29,1.95000004768372,8.57999992370605,4.69999980926514,6.01000022888184,61.7299995422363,9,90,0,1,B
1365,0,27-29,6.5,3.11999988555908,4.26999998092651,2.49000000953674,45.1199989318848,6,59,0,1,A
1366,0,21-23,7.71999979019165,9.64000034332275,2.38000011444092,2.65000009536743,91.9800033569336,7,97,79.5,1,D
1367,0,24-26,1.85000002384186,5,4.90000009536743,1.82000005245209,96.7399978637695,10,36,83,1,C
1368,0,27-29,2.16000008583069,7.38000011444092,2.13000011444092,1.04999995231628,85.0299987792969,7,90,0,1,D
1369,1,18-20,0.610000014305115,7.48000001907349,2.77999997138977,0.529999971389771,99.4800033569336,6,42,51.0999984741211,1,D
1370,1,21-23,5.55000019073486,3.78999996185303,0.430000007152557,4.55999994277954,74.7900009155273,2,34,69.3000030517578,0,F
1371,0,15-17,5.65000009536743,7.86999988555908,5.86999988555908,6.1100001335144,89.1399993896484,10,49,0,1,D
1372,1,21-23,5.25,6.73999977111816,3.70000004768372,4.03000020980835,48.9900016784668,2,74,74.0999984741211,1,D
1373,1,15-17,3.5,7.28000020980835,1.44000005722046,6.75,74.6800003051758,10,56,72.3000030517578,1,B
1374,1,18-20,4.55999994277954,6.13000011444092,3.75,3.69000005722046,48.1300010681152,7,44,0,1,B
1375,1,24-26,7.78000020980835,8.63000011444092,4.65000009536743,0.569999992847443,87.5899963378906,10,51,69.0999984741211,1,B
1376,0,15-17,2.23000001907349,7.44999980926514,4.59999990463257,4.82999992370605,48.1199989318848,8,94,62,1,D
1377,0,18-20,2.41000008583069,4.34999990463257,0,5.71999979019165,71.0500030517578,6,57,0,1,D
1378,1,21-23,6.84000015258789,8.27000045776367,4.55999994277954,0.990000009536743,89.2300033569336,3,38,60.5999984741211,1,D
1379,1,21-23,8.73999977111816,6.51999998092651,3.14000010490417,4.19000005722046,88.5400009155273,2,37,0,1,D
1380,0,27-29,3.73000001907349,3.25999999046326,4.90999984741211,2.38000011444092,62.9300003051758,6,42,0,0,F
1381,0,27-29,9.35999965667725,5.76000022888184,1.19000005722046,7.69999980926514,56.7999992370605,7,56,52.5999984741211,1,D
1383,0,15-17,1.62999999523163,8.60999965667725,0.310000002384186,5.46000003814697,54.8800010681152,1,49,0,1,C
1384,0,21-23,4.86999988555908,4.6399998664856,1.91999995708466,2.47000002861023,61.4700012207031,7,83,0,1,C
1385,0,15-17,7.36999988555908,6.17000007629395,2.44000005722046,3.32999992370605,74.7699966430664,5,42,90.3000030517578,1,D
1386,0,27-29,4.01999998092651,3.38000011444092,1.12000000476837,6.61999988555908,42.0999984741211,1,97,78.8000030517578,1,C
1387,1,21-23,5.76999998092651,9.17000007629395,4.07000017166138,7.98000001907349,63.2000007629395,9,99,0,1,A
1388,0,18-20,0.769999980926514,6.1100001335144,5.42999982833862,0.970000028610229,88.4499969482422,1,64,70.9000015258789,1,B
1389,1,27-29,4.8899998664856,9,0.25,3.6800000667572,52.2200012207031,1,59,0,1,D
1390,0,24-26,2.79999995231628,7.73999977111816,1.97000002861023,4.96000003814697,83.5100021362305,5,82,0,1,A
1391,0,18-20,5.40999984741211,5.23999977111816,0.949999988079071,3.14000010490417,86.4700012207031,7,50,0,0,F
1392,0,27-29,5.5,7.98999977111816,0.490000009536743,1.04999995231628,43.6800003051758,6,68,0,1,D
1393,1,15-17,7.65999984741211,6.28000020980835,1.33000004291534,0.189999997615814,45.2700004577637,7,34,0,0,F
1394,0,27-29,5.63000011444092,5.3899998664856,3.10999989509583,0.25,83.0800018310547,10,52,0,1,B
1395,1,27-29,6.34000015258789,7.67999982833862,3.48000001907349,3.98000001907349,80.129997253418,10,51,0,1,A
1396,1,24-26,5.53000020980835,8.42000007629395,0.589999973773956,3.28999996185303,94.120002746582,10,70,0,1,B
1397,1,18-20,9.90999984741211,7.82000017166138,5.46999979019165,7.82999992370605,67.3899993896484,9,57,0,1,D
1398,1,18-20,8.02000045776367,6.23999977111816,1.27999997138977,7.30000019073486,86.4899978637695,6,33,37.5999984741211,1,B
1399,1,15-17,7.67999982833862,4.82000017166138,4.53999996185303,4.8899998664856,86.3300018310547,6,38,80.1999969482422,1,A
1400,0,18-20,6.46000003814697,8.67000007629395,3.98000001907349,3.79999995231628,72.8899993896484,9,31,0,1,B
1401,0,18-20,5.51999998092651,5.42999982833862,4.75,4.59000015258789,49.3199996948242,9,48,0,0,F
1402,1,18-20,3.77999997138977,7.28999996185303,2.71000003814697,3.72000002861023,94.0199966430664,3,89,0,1,B
1403,1,21-23,7.94999980926514,3.80999994277954,4.17000007629395,2.76999998092651,70.5800018310547,6,98,0,1,B
1405,0,15-17,0.850000023841858,9.67000007629395,0.779999971389771,7.44000005722046,61.0499992370605,6,75,0,0,F
1406,1,18-20,7.13000011444092,6.15000009536743,3.72000002861023,5.17000007629395,50.939998626709,9,35,65.1999969482422,1,B
1407,0,21-23,1.87999999523163,6.84000015258789,3.07999992370605,1.41999995708466,91.7399978637695,3,96,69.5,1,C
1408,0,18-20,9.09000015258789,9.30000019073486,2.69000005722046,3.80999994277954,56.5499992370605,1,54,58.5999984741211,1,C
1409,1,18-20,7.82000017166138,8.56999969482422,5.5,1.37999999523163,87.5800018310547,7,32,86.5999984741211,0,F
1410,1,15-17,6.21999979019165,9.73999977111816,5.98000001907349,0.959999978542328,96.0500030517578,4,32,84,1,D
1411,0,24-26,3.48000001907349,4.8600001335144,2.35999989509583,2.64000010490417,97.370002746582,4,61,0,1,D
1412,1,27-29,6.55999994277954,6.28999996185303,2.82999992370605,1.5900000333786,57.5699996948242,9,77,0,1,B
1413,0,21-23,5.03000020980835,6.19000005722046,3.58999991416931,7.48000001907349,79.9199981689453,3,31,63,1,D
1414,1,21-23,3.26999998092651,6.30999994277954,3.25999999046326,0.449999988079071,71.6699981689453,5,36,0,1,D
1415,0,18-20,9.47999954223633,9.39000034332275,3.54999995231628,7.71000003814697,98.1999969482422,2,33,0,1,D
1416,0,24-26,2.03999996185303,4.44000005722046,0.409999996423721,6.73000001907349,85.6900024414063,10,80,0,1,D
1417,1,24-26,7.65999984741211,9.26000022888184,3.77999997138977,2.08999991416931,42.9099998474121,8,65,65.3000030517578,1,C
1418,0,18-20,8.10000038146973,7,3.86999988555908,0.740000009536743,92.7900009155273,4,70,78.1999969482422,1,D
1420,0,27-29,5.71999979019165,5.92000007629395,3.13000011444092,1.97000002861023,55.1699981689453,9,60,53.7999992370605,1,D
1421,0,15-17,5.57999992370605,6.78000020980835,1.62999999523163,2,88.6500015258789,4,74,62.0999984741211,1,D
1422,1,21-23,9.23999977111816,8.61999988555908,3.01999998092651,4.59000015258789,99.5299987792969,9,57,0,1,B
1423,0,21-23,8.10999965667725,6.44999980926514,3.02999997138977,3.66000008583069,67.2099990844727,7,54,0,1,D
1424,1,27-29,7.75,8.43000030517578,3.86999988555908,4.05999994277954,82.4899978637695,1,95,88.5999984741211,1,D
1425,1,18-20,8,5.92000007629395,3,2.54999995231628,81.120002746582,10,36,0,1,D
1426,1,21-23,5.19000005722046,4.28000020980835,2.39000010490417,2.58999991416931,54.9300003051758,8,66,0,1,D
1427,1,27-29,0.889999985694885,5.90000009536743,5.15999984741211,8,63.1699981689453,4,58,72.9000015258789,1,A
1428,1,24-26,2.38000011444092,8.0600004196167,5.82999992370605,3.15000009536743,51.689998626709,8,55,50.4000015258789,1,B
1429,0,15-17,6.6100001335144,8.96000003814697,3.24000000953674,1.77999997138977,55.8199996948242,4,91,0,1,D
1430,0,24-26,4.26000022888184,8.39999961853027,3.75999999046326,5.6399998664856,64.3600006103516,10,34,51.2000007629395,1,A
1431,1,21-23,6.26000022888184,5.61999988555908,3.79999995231628,6.26999998092651,54.8499984741211,3,41,0,1,D
1432,1,18-20,5.73999977111816,7.05000019073486,3.13000011444092,1.87999999523163,88.8899993896484,6,58,54.7999992370605,1,D
1433,0,24-26,4.67000007629395,5.51999998092651,0.620000004768372,0.870000004768372,48.9799995422363,4,99,65.1999969482422,1,D
1434,1,21-23,2.73000001907349,7.92999982833862,0.310000002384186,2.34999990463257,69.3399963378906,8,91,0,1,B
1435,1,27-29,7.32999992370605,6.05999994277954,5.15000009536743,4.19999980926514,75.0699996948242,7,63,0,1,B
1436,0,27-29,9.14000034332275,8.35000038146973,1.39999997615814,3.04999995231628,63.75,10,46,101.599998474121,1,B
1437,1,24-26,7.80999994277954,3.08999991416931,3.86999988555908,1.24000000953674,78.75,6,52,78.0999984741211,1,A
1438,1,21-23,1.63999998569489,5.38000011444092,3.76999998092651,0.200000002980232,79.870002746582,7,71,0,1,A
1439,0,24-26,5.6100001335144,9.14999961853027,3.42000007629395,4.05000019073486,90.0199966430664,8,77,80.9000015258789,1,D
1440,0,21-23,8.4399995803833,5.26000022888184,0.790000021457672,6.96000003814697,69.4400024414063,7,98,0,0,F
1441,1,18-20,6.1100001335144,5.76000022888184,0.360000014305115,4.76000022888184,42.5900001525879,7,37,0,1,B
1442,0,18-20,4.67999982833862,8.53999996185303,1.30999994277954,6.94999980926514,95.8899993896484,7,56,0,1,D
1443,0,15-17,3.20000004768372,3.66000008583069,3.63000011444092,6.13000011444092,46.8400001525879,3,47,0,1,D
1444,1,27-29,3.64000010490417,5.17999982833862,3.27999997138977,2.75,49.0299987792969,7,35,0,1,C
1445,1,24-26,2.79999995231628,8.42000007629395,4.34000015258789,3.30999994277954,88.6900024414063,7,57,47.9000015258789,1,A
1446,1,18-20,2.35999989509583,9.69999980926514,2.38000011444092,6.90000009536743,60.060001373291,7,33,0,1,B
1447,1,18-20,6.09000015258789,8.47999954223633,4.67999982833862,5.6399998664856,43.5200004577637,9,77,0,1,A
1448,1,24-26,5.34000015258789,4.21000003814697,3.3199999332428,4.48000001907349,45.2299995422363,1,67,0,1,C
1449,1,24-26,7.48000001907349,8.85000038146973,0.46000000834465,7.57999992370605,76.7099990844727,4,33,97.1999969482422,0,F
1450,1,27-29,3.4300000667572,6.32999992370605,0.600000023841858,0.370000004768372,80.870002746582,5,30,96.8000030517578,0,F
1451,0,18-20,4.88000011444092,8.47999954223633,1.62000000476837,6.84999990463257,42.4300003051758,2,65,65.1999969482422,1,C
1452,0,18-20,6.96000003814697,4.67999982833862,2.28999996185303,2.54999995231628,51.2900009155273,7,65,0,1,A
